word,phonetic,translation,tag
stamp,stæmp,"n. 印, 邮票, 打印器, 戳子, 图章, 印花税票, 标志, 特征, 类型, 跺脚\nvt. 盖章于, 顿足, 贴上邮票, 铭刻, 捣碎, 扑灭\nvi. 捣碎, 跺脚",zk
stand,stænd,"n. 站立, 站住, 停顿, 讲台, 看台, 立场, 法院证人席\nvi. 站, 立, 坐落, 停滞, 位于, 坚持, 维持原状\nvt. 忍受, 使站立, 抵挡",zk
standard,'stændәd,"n. 标准, 规格, 旗, 军旗, 本位\na. 标准的, 合规格的\n[计] 标准",zk
star,stɑ:,"n. 星, 恒星, 星形物, 运气, 明星\nvt. 以星状物装饰, 用星号标, 使成为明星\nvi. 变成明星",zk
start,stɑ:t,"n. 惊起, 出发, 开端, 起点, 吃惊, 有利条件\nvi. 开始, 出发, 启动, 跳起, 吃惊, 出现, 松动, 脱落, 起价, 参赛\nvt. 使惊起, 开动, 发动, 启动, 开始, 创办, 提议, 使松动, 使脱落, 起用\n[计] 起始",zk
state,steit,"n. 州, 状态, 情形, 国家, 政府, 领土, 国务, 社会地位\na. 国家的, 正式的, 礼仪用的, 州的\nvt. 说明, 陈述, 规定\n[计] 状态",zk
station,'steiʃәn,"n. 车站, 站, 局, 驻地, 位置, 身分, 地位\nvt. 安置, 配置, 驻扎\n[计] 站",zk
stay,stei,"n. 停留, 逗留, 制止, 延缓, 停止, 支柱, 支撑物, 支索\nvt. 制止, 延缓, 坚持, 支持, 支撑, 用支索固定\nvi. 停留, 逗留, 暂停, 坚持, 中止",zk
steal,sti:l,vt. 剽窃；偷偷地做；偷窃；vi. 窃取；偷偷地行动；[棒球]偷垒；n. [口]偷窃；便宜货；偷垒；[篮球]断球,zk
steel,sti:l,"n. 钢, 钢制品, 钢铁, 坚硬, 坚固\na. 钢的, 钢制的, 钢铁业的, 坚强的\nvt. 使坚强, 钢化, 使冷酷",zk
step,step,"n. 步骤, 步, 步幅, 脚步声, 踏级, 步伐, 短距离, 步态, 手段, 等级\nvt. 踏, 以步测量, 跨步, 使成阶梯状\nvi. 跨步, 轻快地走, 跳舞, 踩, 踏上, 行走\n[计] 步骤",zk
stick,stik,"n. 棍, 棒, 刺, 枯枝, 茎, 条状物\nvt. 插进, 刺入, 钉住, 伸出, 粘贴, 停止\nvi. 粘住, 停留, 坚持, 陷住, 伸出",zk
still,stil,"n. 蒸馏室, 寂静, 剧照\nv. 蒸馏, (使)平静, (使)静止\na. 静止的, 不动的, 静寂的, 不起泡的, 静物摄影的\nadv. 仍然, 更, 静止地\nconj. 然而, 但是",zk
stomach,'stʌmәk,"n. 胃, 食欲, 欲望, 肚子\nvt. 吃下, 忍受",zk
stone,stәun,"n. 石头, 宝石, 果核, 纪念碑, 结石\nvt. 投扔石子, 铺石头\na. 石的, 石制的, 完全的",zk
stop,stɒp,"n. 停止, 车站, 逗留, 填塞, 障碍, (风琴的)音栓\nvi. 停止, 被塞住\nvt. 塞住, 堵塞, 阻止, 击落, 停止, 终止, 断绝",zk
store,stɒ:,"n. 商店, 贮藏, 仓库, 备用品, 存储器\nvt. 储存, 贮藏, 供给\nvi. 贮藏\na. 贮藏的, 现成的\n[计] 存储器操作; 存储",zk
storm,stɒ:m,"n. 暴风雨, 骚动, 风波, 风暴, 猛攻\nvi. 起风, 猛冲, 怒吼\nvt. 猛攻",zk
story,'stɒ:ri,"n. 故事, 小说, 传奇, 描述, 阅历, 经历, 层",zk
strange,streindʒ,"a. 奇怪的, 陌生的, 生疏的, 不熟悉的, 不可思议的, 外行的, 外地的, 异乡的",zk
stranger,'streindʒә,"n. 陌生人, 门外汉\n[法] 局外人, 非当事人, 第三者",zk
strawberry,'strɒ:bәri,n. 草莓,zk
stream,stri:m,"n. 水流, 小河, 流出, 趋势, 人潮\nvt. 流出, 流动, 展开\nvi. 流, 涌, 飘扬\n[计] 流",zk
street,stri:t,"n. 街道, 马路, 街区\na. 街道的",zk
strict,strikt,"a. 严厉的, 绝对的, 详尽的, 严格的, 精确的\n[法] 严格的, 精确的, 绝对的",zk
strong,strɒŋ,"a. 强壮的, 坚固的, 坚强的, 强烈的, 有力的, 优良的\nadv. 强劲地, 有力地, 猛烈地",zk
student,'stju:dnt,"n. 学生, 研究者, 学者",zk
study,'stʌdi,"n. 学习, 研究, 学科, 论文, 求学, 书房, 试作\nvt. 学习, 读书, 研究, 考虑, 计划\nvi. 学习, 思索",zk
stupid,'stju:pid,"a. 愚蠢的, 麻木的",zk
succeed,sәk'si:d,"vi. 成功, 继承, 继续\nvt. 继承, 接替",zk
success,sәk'ses,"n. 成功, 成就, 胜利",zk
successful,sәk'sesful,"a. 成功的, 一帆风顺的, 顺利的\n[经] 成功的",zk
such,sʌtʃ,"a. 如此的, 这样的",zk
sudden,'sʌdn,"n. 突然, 忽然\na. 突然的, 意外的, 快速的",zk
sugar,'ʃugә,"n. 糖, 糖块, 甜言蜜语\nvt. 加糖于, 使甜蜜, 粉饰, 美化\nvi. 制成糖",zk
suggest,sәg'dʒest,"vt. 提议, 建议, 促成, 暗示, 启发, 使人想起\n[法] 建议, 提出, 提议",zk
suggestion,sә'dʒestʃәn,"n. 提议, 意见\n[医] 暗示",zk
summer,'sʌmә,"n. 夏季, 全盛时期\nvi. 避暑, 过夏天\n[计] 加法器",zk
sun,sʌn,"n. 太阳, 日, 日光, 阳光\nvt. 晒\nvi. 晒太阳",zk
Sunday,'sʌndi,"n. 星期日\na. 星期日的, 业余的\nvi. 度星期日",zk
sunny,'sʌni,"a. 阳光充足的, 乐观的, 快乐的, 像太阳的",zk
supermarket,'sju:pәmɑ:kit,"n. 超级市场\n[经] 超级市场, 自助售货商店",zk
supper,'sʌpә,n. 晚餐,zk
supply,sә'plai,"n. 补给, 供给, 供应品\nvt. 补给, 供给, 提供, 补充\nvi. 替代",zk
suppose,sә'pәuz,"vt. 推想, 假设, 以为, 想像, 假定\nvi. 料想",zk
sure,ʃuә,"a. 确信, 必然的, 必定的\nadv. 当然, 确实地, 无疑地",zk
surface,'sә:fis,"n. 面, 表面, 水面, 外表, 平面\na. 表面的, 外观的, 肤浅的, 水面上的\nvt. 使成平面, 使浮出水面\nvi. 浮出水面, 呈现, 在地面上工作",zk
surprise,sә'praiz,"n. 惊奇, 奇袭, 诧异\nvt. 使惊奇, 撞见, 奇袭",zk
sweater,'swetә,"n. 毛衣, 毛线衫, 运动衫, 出汗者\n[化] 发汗器",zk
sweep,swi:p,"n. 扫除, 打扫, 肃清, 视野, 范围, 全胜\nvt. 扫除, 掸去, 猛拉, 扫荡, 肃清, 冲走, 刮起, 环视, 掠过, 扫射\nvi. 扫, 打扫, 袭击, 席卷, 扫视, 掠过",zk
sweet,swi:t,"n. 甜蜜, 糖果, 情人\na. 甜的, 芳香的, 悦耳的, 漂亮的, 和蔼的, 不咸的, 灵活的, 轻快的",zk
swim,swim,"n. 游泳, 漂浮, 潮流, 眩晕\nvi. 游泳, 游, 漂浮, 浸, 覆盖, 充溢, 大量拥有, 旋转, 眩晕\nvt. 游过, 使浮起",zk
swimming,'swimiŋ,"n. 游泳, 眩晕",zk
swing,swiŋ,"n. 摇摆, 振幅, 音律, 节奏, 涨落, 秋千, 旋转, 行动自由\nvi. 摇摆, 悬挂, 旋转, 大摇大摆地走, 转向\nvt. 挥舞, 使旋转, 使转向, 悬挂, 吊运\na. 旋转的, 悬挂的, 强节奏爵士音乐的",zk
symbol,'simbl,"n. 符号, 象征, 代号, 信条\n[计] 符号; 码元",zk
T-shirt,"'ti:,ʃә:t","n. 圆领汗衫, T恤",zk
table,'teibl,"n. 桌子, 餐桌, 工作台, 铭文, 表格, 表, 高原, 平地层\nvt. 搁置, 嵌合, 制表, 把...列入议事日程\n[计] 表格, 模拟运算表",zk
tail,teil,"n. 尾部, 后部, 辫子, 随员, 特务, 燕尾服, 踪迹, 限定继承(权)\na. 在后面的, 从后面而来的, 限定继承的, 尾部的, 后部的\nvt. 为...装尾, 附于其后, 尾随, 使搭牢, 跟踪, 监视\nvi. 跟踪, 船尾搁浅",zk
take,teik,"vt. 拿, 取, 抓, 带领, 获得, 就座, 接受, 吃, 吸引, 采取, 乘, 需要, 花费\nvi. 吃掉对方棋子, 抓住, 起作用, 依法获得财产\nn. 拿, 取, 收成, 奏效",zk
tale,teil,"n. 故事, 谎言, 谣言, 陈述, 叙述\n[法] 虚语, 诽语, 谣言",zk
talk,tɒ:k,"n. 谈话, 交谈, 会谈, 讲话, 演讲, 空谈, 谣言, 方言, 语言\nvi. 讲话, 演讲, 说话, 谈话, 交流, 闲聊, 说闲话\nvt. 讲, 说, 讨论, 谈论\n[计] 对话类, 聊天",zk
tall,tɒ:l,"a. 高的, 长的, 夸大的\nadv. 夸大地",zk
tape,teip,"n. 带子, 录音带, 磁带, 窄带, 卷尺\nvt. 以带子绑起, 测量, 录音\n[计] 带",zk
task,tɑ:sk,"n. 工作, 任务, 作业, 困难的工作\nvt. 派给...工作, 使辛劳\n[计] 任务",zk
taste,teist,"n. 味道, 品味, 味觉, 感受, 体验, 爱好, 审美, 少量\nvt. 尝, 察觉...的味道, 体会\nvi. 品尝, 察觉味道, 有某种味道",zk
taxi,'tæksi,n. 出租车\nvi. 乘出租车\nvt. 用出租车送,zk
tea,ti:,"n. 茶, 茶叶\n[医] 茶, 茶剂, 浸剂",zk
teach,ti:tʃ,"vt. 教, 讲授, 教导, 教育\nvi. 教书, 教学, 可以教",zk
teacher,'ti:tʃә,"n. 教师, 老师, 导师",zk
team,ti:m,"n. 队, 组\nvt. 把马(牛)套在同一辆车上, 把...编成一组\nvi. 驾驶卡车, 协作",zk
technology,tek'nɒlәdʒi,"n. 技术, 工业技术, 术语\n[医] 技术学, 工艺学",zk
telephone,'telifәun,"n. 电话, 电话机\nv. 打电话",zk
television,'teli.viʒәn,n. 电视\n[电] 电视,zk
tell,tel,"vt. 告诉, 说, 吩咐, 断定, 知道\nvi. 讲述, 泄密, 告发, 表明",zk
temperature,'temprәtʃә,"n. 温度, 发烧, 热度\n[化] 温度",zk
ten,ten,"num. 十, 十个",zk
tennis,'tenis,n. 网球,zk
tent,tent,"n. 帐篷, 帷幕, 住处, 塞条, 塞子\nvi. 住帐蓬, 宿营, 暂时居住\nvt. 用帐篷遮盖, 使住帐篷, 用塞条嵌入",zk
tenth,tenθ,"num. 第十, 十分之一",zk
term,tә:m,"n. 术语, 专有名词, 期限, 学期, 任期, 条件, 价钱, 关系, 地位, 项, 界石\nvt. 称, 呼\n[计] 检索词; 项",zk
terrible,'terәbl,"a. 可怕的, 令人恐惧的, 极坏的",zk
test,test,"n. 测试, 试验, 化验, 检验, 考验, 甲壳\nvt. 测试, 试验, 化验\nvi. 接受测验, 进行测试",zk
text,tekst,"n. 文本, 正文, 课文, 主题, 圣经文句, 乐谱\n[计] 电文; 文本; 正文",zk
than,ðæn,"conj. 比, 除...外\nprep. 比",zk
thank,θæŋk,"n. 谢意, 感谢\nvt. 谢谢, 感谢",zk
that,ðæt,"a. 那, 那个\nconj. 以致, 因为\npron. 那\nadv. 那么, 那样",zk
the,ðә,art. 那,zk
theatre,,"n. 戏院, 电影院, 剧场, 全体观众, 戏剧, 戏剧效果, 阶梯式讲堂, 场所",zk
their,ðєә,pron. 他们的,zk
theirs,ðєәz,pron. 他们的,zk
them,ðem,"pron. 他们, 她们, 它们",zk
themselves,ðәm'selvz,"pron. 他们自己, 她们自己, 它们自己",zk
then,ðen,"adv. 然后, 当时\nconj. 然后, 当时\nn. 那时",zk
there,ðєә,adv. 在那里,zk
these,ði:z,pron. 这些,zk
they,ðei,"pron. 他们, 它们",zk
thick,θik,"a. 厚的, 粗壮的, 浓的, 迟钝的, 浑浊的, 多雾的, 过分的, 口齿不清的\nadv. 厚地, 密地, 浓浓地\nn. 最浓处, 最厚处, 最密集处\n[计] 暗, 粗线",zk
thin,θin,"a. 薄的, 细的, 瘦的, 稀疏的, 稀薄的, 淡的, 弱的, 空洞的\nvt. 使变薄, 使变细, 使稀少, 使淡\nvi. 变薄, 变细, 变少, 变淡\nadv. 薄地, 稀疏地, 微弱地\nn. 细小部分",zk
thing,θiŋ,"n. 事物, 东西, 物, 用品, 事, 事件, 情况, 行为, 特征",zk
think,θiŋk,"vt. 想, 考虑, 想起, 想像, 打算, 认为\nvi. 思考, 料想\nn. 想法\na. 思想的",zk
third,θә:d,"num. 第三, 三分之一\n[机] 第三; 第三的",zk
thirsty,'θә:sti,"a. 口渴的, 渴望的, 干燥的",zk
thirteen,'θә:'ti:n,"num. 十三, 十三个",zk
thirty,'θә:ti,"num. 三十, 三十个",zk
this,θis,"pron. 这, 本\na. 这, 本\nadv. 这么",zk
those,ðәuz,pron. 那些,zk
though,ðәu,"adv. 然而, 可是\nconj. 虽然, 纵然",zk
thought,θɒ:t,"n. 想法, 思想, 思维, 关心, 挂念\nthink的过去式和过去分词",zk
thousand,'θauznd,"num. 千\na. 成千的, 许多的\nn. 许许多多",zk
thread,θred,"n. 线, 丝, 纤维, 线索\nvt. 穿线于, 穿过, 通过, 用线穿成\nvi. 穿过\n[计] 线索, 线程",zk
three,θri:,"num. 三, 三个",zk
through,θru:,"adv. 穿越, 从头至尾, 到底, 因为\nprep. 经过, 穿过\na. 对穿的, 直达的, 完结的",zk
throw,θrәu,"vt. 投, 掷, 抛, 发射, 摔下, 匆匆穿上(或脱下), 抛弃, 摆脱\nvi. 丢, 掷, 抛\nn. 投掷, 掷骰子, 冒险",zk
Thursday,'θә:zdi,n. 星期四,zk
ticket,'tikit,"n. 票, 券, 车票, 标签, 入场券, 证明书\nvt. 加标签于, 为...购票",zk
tidy,'taidi,"n. 椅子的背罩, 装杂物的容器\na. 整齐的, 有条理的\nvt. 弄整齐, 收拾, 整理\nvi. 整理, 收拾",zk
tie,tai,"n. 带子, 线, 鞋带, 领带, 领结, 关系, 束缚, 平局, 不分胜负\nvt. 系, 打结, 扎, 约束, 与...成平局\nvi. 结合, 打结, 不分胜负",zk
tiger,'taigә,"n. 老虎, 虎, 凶暴的人",zk
till,til,"prep. 直到, 在...以前, 迄\nconj. 直到...为止\nvt. 耕种\nn. 放钱的抽屉, 备用现金, 冰碛",zk
time,taim,"n. 时间, 时侯, 时机, 时期, 期限, 次数, 节拍, 暂停, 规定时间\nvt. 测定...的时间, 记录...的时间, 计时, 定时\na. 时间的, 记时的, 定时的, 定期的, 分期的\n[计] DOS内部命令:用于显示或设定系统的时间",zk
tiny,'taini,"a. 很少的, 微小的",zk
tired,taiәd,"a. 疲累的, 疲乏的, 厌倦的",zk
to,tu:,"prep. 到, 向, 趋于\nadv. 向前",zk
today,tә'dei,"n. 今天, 当今, 现在\nadv. 今天, 当今",zk
together,tә'geðә,"adv. 一起, 共同, 彼此",zk
toilet,'tɒilit,"n. 厕所, 梳妆\nvi. 梳妆, 打扮, 上厕所\nvt. 给...梳妆打扮",zk
tomato,tә'mɑ:tәu,"n. 番茄, 西红柿",zk
tomorrow,tә'mɒ:rәu,"n. 明天, 未来\nadv. 明天, 未来地",zk
ton,tʌn,n. 吨\n[经] 吨,zk
tongue,tʌŋ,"n. 舌, 语言能力, 讲话方式, 语言\nvt. 舔, 斥责, 发...的音\nvi. 使用舌头, 吹管乐器",zk
tonight,tә'nait,"n. 今晚, 今夜\nadv. 今晚, 今夜",zk
too,tu:,"adv. 也, 非常, 太",zk
tool,tu:l,"n. 工具, 机床, 傀儡\nvt. 用工具加工\nvi. 使用工具",zk
tooth,tu:θ,"n. 牙齿, 齿状物, 爱好\nvt. 装以齿, 将...切成齿状\nvi. 啮合",zk
toothache,'tu:θeik,n. 牙痛\n[医] 牙痛,zk
toothbrush,'tu:θbrʌʃ,n. 牙刷,zk
toothpaste,'tu:θpeist,n. 牙膏\n[化] 牙膏,zk
top,tɒp,"n. 顶部, 顶端, 极点, 上面, 上部, 顶篷, 最高地位, 首位, 陀螺\na. 最高的, 顶上的, 头等的\nvt. 盖, 加以顶, 高达, 超越\nvi. 结束, 达到顶点, 高出\n[计] TOP协议",zk
total,'tәutl,"a. 全体的, 总的, 全然的\nvt. 计算...的总和, 共计为\nvi. 合计\nn. 总数, 全体, 合计\nadv. 统统",zk
touch,tʌtʃ,"n. 触觉, 碰, 触, 机灵, 轻触, 格调, 少许, 缺点, 弹力\nvt. 接触, 触摸, 触及, 使接触, 达到, 涉及, 影响到, 使轻度受害, 感动\nvi. 触摸, 接近, 涉及, 提到",zk
tour,tuә,"n. 旅游, 观光旅行, 任期\nvi. 旅行, 周游, 巡回\nvt. 周游, 观光, 游历, 使巡回演出",zk
tourist,'tuәrist,"n. 观光客, 旅行者\na. 旅游的",zk
toward,tә'wɒ:d,"prep. 向, 对于, 为了\na. 即将来临的, 进行中的",zk
towel,'tauәl,"n. 手巾, 毛巾\nv. 擦干身子",zk
tower,'tauә,"n. 塔, 高楼, 堡垒\nvi. 高耸, 翱翔",zk
town,taun,"n. 城镇, 市, 镇\n[法] 城镇, 城市, 闹市",zk
toy,tɒi,"n. 玩具, 小玩艺儿, 小型的东西, 消遣\na. 供玩耍的, 作为玩具的\nvi. 玩弄, 戏弄, 调情",zk
trade,treid,"n. 贸易, 商业, 交易, 生意, 职业, 顾客, 信风\nvi. 进行交易, 做买卖, 经商, 对换, 购物\nvt. 用...进行交换",zk
traditional,trә'diʃәnl,"a. 传统的, 惯例的\n[经] 传统的, 惯例的",zk
traffic,'træfik,"n. 交通, 通行, 运输, 交通量, 贸易, 交易, 交往, 通信量\nvi. 交易, 做买卖\nvt. 用...作交换\n[计] 通信量, 传输量",zk
train,trein,"n. 火车, 列车, 行列, 长队, 一连串的后果, 顺序\nvt. 训练, 教育, 对准\nvi. 受训练, 锻炼",zk
training,'treiniŋ,"n. 训练, 培养\n[医] 训练",zk
translate,træns'leit,"vt. 翻译, 解释, 转化, 转变为, 调动\nvi. 翻译, 被译\n[计] 转换",zk
travel,'trævl,"n. 旅行, 游历, 行进\nvi. 旅行, 行进, 移动, 被传播\nvt. 旅行, 通过, 使移动",zk
treasure,'treʒә,"n. 宝物, 财富\nvt. 珍爱, 重视, 秘藏",zk
treatment,'tri:tmәnt,"n. 治疗, 待遇, 处理\n[医] 疗法, 治疗; 处理",zk
tree,tri:,"n. 树, 木料, 树状物\nvt. 把...赶上树\n[计] 树; DOS外部命令:显示指定磁盘驱动器的目录结构",zk
trip,trip,"n. 旅行, 绊倒, 摔倒, 失足, 差错, 旅程\nvt. 使跌倒, 使犯错, 使失败\nvi. 轻快地走, 绊倒, 失误, 犯错, 结巴, 旅行, 远足",zk
trouble,'trʌbl,"n. 烦恼, 麻烦, 困难, 动乱, 故障\nvt. 困扰, 麻烦, 使烦恼, 折磨\nvi. 烦恼, 费心",zk
trousers,'trauzәz,"pl. 裤子, 长裤",zk
truck,trʌk,"n. 卡车, 货车, 对...进行交易, 来往, 实物工资, (供应市场的)蔬菜, 废物, 废话\nvt. 对...进行交易, 交往, 以卡车运输\nvi. 驾驶卡车, 以物易物",zk
true,tru:,"a. 真实的, 正确的, 忠诚的, 可靠的, 纯粹的, 正式的\nn. 真实, 准确\nadv. 真实地, 准确地",zk
trust,trʌst,"n. 信任, 信赖, 相信, 受托, 职责, 信心, 托拉斯\na. 信托的, 托拉斯的\nvt. 信赖, 信任, 相信, 盼望, 赊卖给\nvi. 相信, 信赖, 依靠\n[计] 委托, 信任",zk
truth,tru:θ,"n. 事实, 实情\n[法] 真实, 真相, 事实",zk
try,trai,"n. 尝试, 试验, 审理, 审判\nvt. 试, 尝试, 试验, 考验, 审问, 提炼\nvi. 尝试, 试图",zk
Tuesday,'tju:zdi,n. 星期二,zk
turn,tә:n,"n. 转弯, 转动, 旋转, 翻转, 一圈, 顺次, 改动, 变化, 性格, 特色, 形状, 转折\nvt. 使旋转, 转弯, 转动, 使转向, 驱赶, 阻挡, 兑换, 改写, 使作对, 绕过, 使流通\nvi. 转动, 转弯, 转向, 翻转, 回转, 改变, 转身, 变成, 变质, 晕眩, 易脱手",zk
TV,'ti:'vi:,"电视\n[计] 电视, 转移向量",zk
twelfth,twelfθ,"num. 第十二, 十二分之一",zk
twelve,twelv,"num. 十二, 十二个",zk
twentieth,'twentiiθ,"num. 第二十, 二十分之一",zk
twenty,'twenti,"num. 二十, 二十个",zk
twice,twais,"adv. 两次, 两倍",zk
two,tu:,"num. 二, 二个",zk
ugly,'ʌgli,"a. 丑陋的, 邪恶的, 险恶的, 不祥的\nn. 丑陋的人(或物)",zk
umbrella,ʌm'brelә,"n. 伞, 雨伞, 保护伞\na. 伞的, 包罗万象的\nvt. 用伞遮掩",zk
uncle,ʌŋkl,"n. 叔父, 伯父, 姨丈",zk
under,'ʌndә,"prep. 在...之下, 低于\na. 下面的, 从属的\nadv. 在下面",zk
underground,'ʌndәgraund,"n. 地下, 地铁, 地道, 秘密活动\na. 地下的, 秘密的\nadv. 在地下, 秘密地",zk
understand,.ʌndә'stænd,"vt. 理解, 了解, 领会, 听说, 懂\nvi. 懂得, 认为",zk
unit,'ju:nit,"n. 单位, 分队, 部队, 单元, 部件, 装置\na. 单位的, 单元的\n[计] 单元常数; 部件",zk
university,.ju:ni'vә:siti,n. 大学,zk
unless,.ʌn'les,conj. 除非\nprep. 除...之外,zk
until,әn'til,"prep. 直到, 在...以前\nconj. 直到...时, 在...以前",zk
up,ʌp,"a. 向上的, 起床的, 涨的\nadv. 向上, 上涨\nprep. 在...上面, 向...的较高处",zk
upon,ә'pɒn,"prep. 在...之上, 迫近, 紧接着",zk
upstairs,'ʌp'stєәz,"a. 楼上的\nadv. 在楼上, 向楼上, 处于更高地位\nn. 楼层",zk
us,ʌs,pron. 我们\n[经] 美国,zk
use,ju:s,"n. 使用, 习惯, 使用价值, 用法, 使用权\nvt. 使用, 利用, 运用, 耗费\nvi. 惯常",zk
used,'ju:st,"a. 使用过的, 二手的, 习惯的",zk
useful,'ju:sful,"a. 有用的, 有益的\n[机] 有用的, 有效的",zk
usual,'ju:ʒuәl,"a. 平常的, 通常的",zk
vacation,vei'keiʃәn,"n. 假期, 休假\n[法] 假期, 停审期, 休庭期",zk
value,'vælju:,"n. 价值, 价格, 购买力, 评价, 估价, 计算结果\nvt. 评价, 估价, 重视\n[计] 计算结果",zk
vcd,,[电] 可变电容二极体的简写,zk
vegetable,'vedʒәtәbl,"n. 蔬菜, 植物, 无精打采之人\na. 蔬菜的, 植物的",zk
vehicle,'vi:ikl,"n. 交通工具, 车辆, 传播媒介\n[化] 载体; 运载体; 漆料",zk
very,'veri,"a. 真正的, 恰好的, 十足的, 特有的\nadv. 非常, 完全",zk
victory,'viktәri,"n. 胜利, 战胜, 克服",zk
video,'vidiәu,"n. 影像, 电视\na. 图像的, 电视的",zk
village,'vilidʒ,"n. 村庄\na. 乡村的, 村庄的",zk
violin,.vaiә'lin,n. 小提琴,zk
visit,'vizit,"n. 拜访, 访问, 游览, 视察\nvt. 拜访, 访问, 参观, 视察, 降临\nvi. 访问, 参观, 闲谈",zk
visitor,'vizitә,"n. 参观者, 游客, 访客\n[法] 视察人, 检视人, 检查员",zk
voice,vɒis,"n. 声音, 嗓音, 嗓子, 愿望, 发言权, 表达, 喉舌, 语态\nvt. 表达, 吐露, 调音",zk
volleyball,'vɒlibɒ:l,n. 排球,zk
wait,weit,"n. 等待, 等候\nvt. 等候, 期待, 延缓, 伺候, 推迟\nvi. 等, 等候, 耽搁, 伺候用餐\n[计] 等待",zk
wake,weik,"vt. 叫醒, 激发\nvi. 醒来, 醒着, 觉醒, 活跃起来\nn. 守侯, 守夜, 尾迹, 痕迹",zk
walk,wɒ:k,"n. 走, 散步, 步行, 行走的路程, 竞走, 散步场所\nvi. 走路, 步行, 处世\nvt. 走过, 遛, 使走, 护送...走",zk
wall,wɒ:l,"n. 墙, 墙壁, 垣, 内壁, 分界物, 屏障\na. 墙的\nvt. 给...建墙, 禁闭, 用墙围住\n[计] 背景墙",zk
want,wɒnt,"n. 需要的东西, 缺乏, 贫困, 需要\nvt. 要, 希望, 应该, 缺少\nvi. 生活困苦, 需要, 缺少",zk
war,wɒ:,"n. 战争, 战争状态, 战术, 军事, 冲突, 斗争, 竞争\nvi. 进行战争, 作战, 打仗, 战斗\na. 战争的, 战时用的",zk
warm,wɒ:m,"a. 暖和的, 暖的, 温暖的, 热烈的, 兴奋的, 激烈的, 多情的, 色情的\nvt. 使温暖, 弄热, 使兴奋, 使充满仇恨\nvi. 变暖和, 变温暖, 取暖, 激动, 同情, 爱好\nn. 暖, 保暖物",zk
warn,wɒ:n,"vt. 警告, 提醒, 通知\nvi. 发出警告",zk
wash,wɒʃ,"n. 洗, 洗涤, 冲洗, 洗的衣服, 冲积物, 洼地\nvt. 洗, 洗涤, 洗清, 用水冲洗, 流过, 弄湿, 粉刷, 镀金属薄层于\nvi. 洗涤, 洗澡, 被冲蚀, 漂浮",zk
waste,weist,"n. 浪费, 废物, 损耗, 消耗, 荒地, 垃圾, 地面风化物\na. 废弃的, 荒芜的, 多余的\nvt. 浪费, 消耗, 使荒芜\nvi. 浪费, 消耗, 变消瘦",zk
watch,wɒtʃ,"n. 观察, 手表, 看守, 守护, 监视, 值班人\nvt. 看, 注视, 照顾, 看守, 守护, 监视\nvi. 观看, 注视, 守侯",zk
water,'wɒ:tә,"n. 水, 雨水, 海水, 水位, 水面, 流水\nvt. 给...浇水, 供以水, 注入水, 使湿\nvi. 流泪, 流口水, 加水\na. 水的, 水上的, 水生的, 含水的",zk
watermelon,'wɒtә.melәn,n. 西瓜,zk
way,wei,"n. 路, 路线, 路途, 方法, 道路, 情形, 规模, 习惯, 行业, 方面\nadv. 远远地, 非常",zk
we,wi:,pron. 我们,zk
weak,wi:k,"a. 不牢固的, 弱的, 虚弱的, 软弱的, 无力的, 无权力的, (论据等)不充分的\n[经] 疲软的",zk
wealth,welθ,"n. 财富, 资源, 财产, 丰富, 富裕, 大量\n[经] 财富",zk
wear,wєә,"n. 穿着, 戴, 使用, 耗损, 服装, 耐久性\nvt. 穿着, 戴, 留(须、发等), 呈现, 磨损, 磨成, 耗损, 使疲乏, 消磨\nvi. 磨损, 变旧, 耐久, 渐变, 渐渐消失",zk
weather,'weðә,"n. 天气, 气象, 处境\na. 迎风的\nvt. 使受风吹雨打, 侵蚀, 使风化, 经受住\nvi. 风化, 受侵蚀, 经受风雨",zk
website,,n. 网站（全球资讯网的主机站）,zk
Wednesday,'wenzdi,n. 星期三,zk
week,wi:k,"n. 星期, 周",zk
weekday,'wi:kdei,"n. 周日, 平日\n[计] 工作日",zk
weekend,'wi:kend,"n. 周末, 周末休假",zk
weigh,wei,"vt. 称...重量, 衡量, 把...压弯, 考虑, 权衡, 起锚\nvi. 称分量, 有意义, 重压, 起锚\nn. 过秤, 称分量",zk
weight,weit,"n. 重, 重量, 体重, 砝码, 重大, 影响, 力量\nvt. 加重量于, 压迫, 使加权, 称重量\n[计] 粗细",zk
welcome,'welkәm,"n. 欢迎, 欢迎词\na. 受欢迎的, 可随意的, 可喜的\nvt. 欢迎, 接待\ninterj. 欢迎",zk
well,wel,"n. 井, 泉水, 源泉, 好\nv. 涌出\na. 健康的, 良好的, 适宜的, 恰当的\nadv. 很好地, 适当地, 好意地, 很, 完全\ninterj. 好啦",zk
west,west,"n. 西方, 西部\na. 西方的, 向西的\nadv. 向西, 自西方, 在西方",zk
western,'westәn,"n. 西方人, 西部片, 西部小说\na. 向西方的, 来自西方的, 西方的, 西洋的, 西部的",zk
wet,wet,"n. 湿气, 潮湿, 水分, 雨天\na. 湿的, 潮的, 搞错的, 下雨的, 反对禁酒的\nvi. 变湿\nvt. 使...湿",zk
whale,hweil,"n. 鲸\nvi. 捕鲸\nvt. 使惨败, 猛揍",zk
what,hwɒt,"pron. 什么\ninterj. 怎么, 多么\na. 什么的\nadv. 到什么程度",zk
